Country	ID	GRIDCODE	AREA	Category	Parameter	Obs	Threshold	Response	weight	ER
HELCOM	EST-008	20kmE510N404	124325.754005	2	Phytoplankton biovolume, Summer	0.379999995	0.15	+	1	2.5333333
HELCOM	EST-008	20kmE510N404	124325.754005	3	Secchi Depth, Summer	1.700000048	4.9	-	1	2.88235285979239
HELCOM	EST-008	20kmE510N404	124325.754005	3	Fucus vesiculosus depth distribution, Summer	3.007999897	3.5	-	1	1.16356386963001
HELCOM	EST-008	20kmE510N404	124325.754005	3	Proportion of perennial species, Summer	34.26599884	35	-	1	1.02142068478515
HELCOM	EST-008	20kmE510N404	124325.754005	3	Zoobenthos Quality element	0.496015996	0.5	-	1	1.0080320070968
HELCOM	EST-008	20kmE510N404	124325.754005	3	Large inverterbrates FDI, Summer	0.720795989	0.5	-	1	0.693677555966533
HELCOM	EST-008	20kmE510N404	124325.754005	3	Large inverterbrates KPI, Summer	0.581668019	0.5	-	1	0.859596855367082
HELCOM	EST-008	20kmE508N406	9530409.250726	1	Total Nitrogen, Summer	35.65000153	21	+	1	1.69761912047619
HELCOM	EST-008	20kmE508N406	9530409.250726	1	Total Phosphorus, Summer	1.570000052	0.3	+	1	5.23333350666667
HELCOM	EST-008	20kmE508N406	9530409.250726	2	Chlorophyll a, Summer	7.039999962	2.4	+	1	2.9333333175
HELCOM	EST-008	20kmE508N406	9530409.250726	2	Phytoplankton biovolume, Summer	0.379999995	0.15	+	1	2.5333333
HELCOM	EST-008	20kmE508N406	9530409.250726	3	Secchi Depth, Summer	1.700000048	4.9	-	1	2.88235285979239
HELCOM	EST-008	20kmE508N406	9530409.250726	3	Fucus vesiculosus depth distribution, Summer	3.007999897	3.5	-	1	1.16356386963001
HELCOM	EST-008	20kmE508N406	9530409.250726	3	Proportion of perennial species, Summer	34.26599884	35	-	1	1.02142068478515
HELCOM	EST-008	20kmE508N406	9530409.250726	3	Zoobenthos Quality element	0.496015996	0.5	-	1	1.0080320070968
HELCOM	EST-008	20kmE508N406	9530409.250726	3	Large inverterbrates FDI, Summer	0.720795989	0.5	-	1	0.693677555966533
HELCOM	EST-008	20kmE508N406	9530409.250726	3	Large inverterbrates KPI, Summer	0.581668019	0.5	-	1	0.859596855367082
HELCOM	EST-008	20kmE510N406	6711007.621308	1	Total Nitrogen, Summer	35.65000153	21	+	1	1.69761912047619
HELCOM	EST-008	20kmE510N406	6711007.621308	1	Total Phosphorus, Summer	1.570000052	0.3	+	1	5.23333350666667
HELCOM	EST-008	20kmE510N406	6711007.621308	2	Chlorophyll a, Summer	7.039999962	2.4	+	1	2.9333333175
HELCOM	EST-008	20kmE510N406	6711007.621308	2	Phytoplankton biovolume, Summer	0.379999995	0.15	+	1	2.5333333
HELCOM	EST-008	20kmE510N406	6711007.621308	3	Secchi Depth, Summer	1.700000048	4.9	-	1	2.88235285979239
HELCOM	EST-008	20kmE510N406	6711007.621308	3	Fucus vesiculosus depth distribution, Summer	3.007999897	3.5	-	1	1.16356386963001
HELCOM	EST-008	20kmE510N406	6711007.621308	3	Proportion of perennial species, Summer	34.26599884	35	-	1	1.02142068478515
HELCOM	EST-008	20kmE510N406	6711007.621308	3	Zoobenthos Quality element	0.496015996	0.5	-	1	1.0080320070968
HELCOM	EST-008	20kmE510N406	6711007.621308	3	Large inverterbrates FDI, Summer	0.720795989	0.5	-	1	0.693677555966533
HELCOM	EST-008	20kmE510N406	6711007.621308	3	Large inverterbrates KPI, Summer	0.581668019	0.5	-	1	0.859596855367082
HELCOM	FIN-008	20kmE488N440	3147371.495654	1	Total Nitrogen, Summer	383	275	+	1	1.39272727272727
HELCOM	FIN-008	20kmE488N440	3147371.495654	1	Total Phosphorus, Summer	21.20000076	20	+	1	1.060000038
HELCOM	FIN-008	20kmE488N440	3147371.495654	2	Chlorophyll a, Summer	5.599999905	2.7	+	1	2.07407403888889
HELCOM	FIN-008	20kmE488N440	3147371.495654	3	Secchi Depth, Summer	2.599999905	3.3	-	1	1.26923081560651
HELCOM	FIN-008	20kmE488N440	3147371.495654	3	Macrovegetation Quality element, Summer	2.640000105	5	-	1	1.89393931861226
HELCOM	FIN-008	20kmE488N440	3147371.495654	3	BBI, Summer	0.709999979	0.56	-	1	0.788732417694903
HELCOM	FIN-008	20kmE490N440	36348618.724172	1	Total Nitrogen, Summer	383	275	+	1	1.39272727272727
HELCOM	FIN-008	20kmE490N440	36348618.724172	1	Total Phosphorus, Summer	21.20000076	20	+	1	1.060000038
HELCOM	FIN-008	20kmE490N440	36348618.724172	2	Chlorophyll a, Summer	5.599999905	2.7	+	1	2.07407403888889
HELCOM	FIN-008	20kmE490N440	36348618.724172	3	Secchi Depth, Summer	2.599999905	3.3	-	1	1.26923081560651
HELCOM	FIN-008	20kmE490N440	36348618.724172	3	Macrovegetation Quality element, Summer	2.640000105	5	-	1	1.89393931861226
HELCOM	FIN-008	20kmE490N440	36348618.724172	3	BBI, Summer	0.709999979	0.56	-	1	0.788732417694903
HELCOM	FIN-008	20kmE488N442	38380755.612605	1	Total Nitrogen, Summer	383	275	+	1	1.39272727272727
HELCOM	FIN-008	20kmE488N442	38380755.612605	1	Total Phosphorus, Summer	21.20000076	20	+	1	1.060000038
HELCOM	FIN-008	20kmE488N442	38380755.612605	2	Chlorophyll a, Summer	5.599999905	2.7	+	1	2.07407403888889
HELCOM	FIN-008	20kmE488N442	38380755.612605	3	Secchi Depth, Summer	2.599999905	3.3	-	1	1.26923081560651
HELCOM	FIN-008	20kmE488N442	38380755.612605	3	Macrovegetation Quality element, Summer	2.640000105	5	-	1	1.89393931861226
HELCOM	FIN-008	20kmE488N442	38380755.612605	3	BBI, Summer	0.709999979	0.56	-	1	0.788732417694903
HELCOM	FIN-008	20kmE488N444	18555867.981146	1	Total Nitrogen, Summer	383	275	+	1	1.39272727272727
HELCOM	FIN-008	20kmE488N444	18555867.981146	1	Total Phosphorus, Summer	21.20000076	20	+	1	1.060000038
HELCOM	FIN-008	20kmE488N444	18555867.981146	2	Chlorophyll a, Summer	5.599999905	2.7	+	1	2.07407403888889
HELCOM	FIN-008	20kmE488N444	18555867.981146	3	Secchi Depth, Summer	2.599999905	3.3	-	1	1.26923081560651
HELCOM	FIN-008	20kmE488N444	18555867.981146	3	Macrovegetation Quality element, Summer	2.640000105	5	-	1	1.89393931861226
HELCOM	FIN-008	20kmE488N444	18555867.981146	3	BBI, Summer	0.709999979	0.56	-	1	0.788732417694903
HELCOM	FIN-009	20kmE490N422	220177175.40813	1	Total Nitrogen, Summer	268	315	+	1	0.850793650793651
HELCOM	FIN-009	20kmE490N422	220177175.40813	1	Total Phosphorus, Summer	15.80000019	14	+	1	1.12857144214286
HELCOM	FIN-009	20kmE490N422	220177175.40813	2	Chlorophyll a, Summer	2.799999952	2.1	+	1	1.33333331047619
HELCOM	FIN-009	20kmE490N422	220177175.40813	2	Phytoplankton biovolume, Summer	0.400000006	0.34	+	1	1.17647060588235
HELCOM	FIN-009	20kmE490N422	220177175.40813	3	Secchi Depth, Summer	4.199999809	4.1	-	1	0.976190520583902
HELCOM	FIN-009	20kmE490N422	220177175.40813	3	BBI, Summer	0.819999993	0.55	-	1	0.670731713042832
HELCOM	FIN-009	20kmE492N422	167708147.671251	1	Total Nitrogen, Summer	268	315	+	1	0.850793650793651
HELCOM	FIN-009	20kmE492N422	167708147.671251	1	Total Phosphorus, Summer	15.80000019	14	+	1	1.12857144214286
HELCOM	FIN-009	20kmE492N422	167708147.671251	2	Chlorophyll a, Summer	2.799999952	2.1	+	1	1.33333331047619
HELCOM	FIN-009	20kmE492N422	167708147.671251	2	Phytoplankton biovolume, Summer	0.400000006	0.34	+	1	1.17647060588235
HELCOM	FIN-009	20kmE492N422	167708147.671251	3	Secchi Depth, Summer	4.199999809	4.1	-	1	0.976190520583902
HELCOM	FIN-009	20kmE492N422	167708147.671251	3	BBI, Summer	0.819999993	0.55	-	1	0.670731713042832
HELCOM	FIN-009	20kmE490N424	121083651.514621	1	Total Nitrogen, Summer	268	315	+	1	0.850793650793651
HELCOM	FIN-009	20kmE490N424	121083651.514621	1	Total Phosphorus, Summer	15.80000019	14	+	1	1.12857144214286
HELCOM	FIN-009	20kmE490N424	121083651.514621	2	Chlorophyll a, Summer	2.799999952	2.1	+	1	1.33333331047619
HELCOM	FIN-009	20kmE490N424	121083651.514621	2	Phytoplankton biovolume, Summer	0.400000006	0.34	+	1	1.17647060588235
HELCOM	FIN-009	20kmE490N424	121083651.514621	3	Secchi Depth, Summer	4.199999809	4.1	-	1	0.976190520583902
HELCOM	FIN-009	20kmE490N424	121083651.514621	3	BBI, Summer	0.819999993	0.55	-	1	0.670731713042832
HELCOM	FIN-009	20kmE492N424	133190061.690512	1	Total Nitrogen, Summer	268	315	+	1	0.850793650793651
HELCOM	FIN-009	20kmE492N424	133190061.690512	1	Total Phosphorus, Summer	15.80000019	14	+	1	1.12857144214286
HELCOM	FIN-009	20kmE492N424	133190061.690512	2	Chlorophyll a, Summer	2.799999952	2.1	+	1	1.33333331047619
HELCOM	FIN-009	20kmE492N424	133190061.690512	2	Phytoplankton biovolume, Summer	0.400000006	0.34	+	1	1.17647060588235
HELCOM	FIN-009	20kmE492N424	133190061.690512	3	Secchi Depth, Summer	4.199999809	4.1	-	1	0.976190520583902
HELCOM	FIN-009	20kmE492N424	133190061.690512	3	BBI, Summer	0.819999993	0.55	-	1	0.670731713042832
HELCOM	FIN-009	20kmE490N426	1092260.450837	1	Total Nitrogen, Summer	268	315	+	1	0.850793650793651
HELCOM	FIN-009	20kmE490N426	1092260.450837	1	Total Phosphorus, Summer	15.80000019	14	+	1	1.12857144214286
HELCOM	FIN-009	20kmE490N426	1092260.450837	2	Chlorophyll a, Summer	2.799999952	2.1	+	1	1.33333331047619
HELCOM	FIN-009	20kmE490N426	1092260.450837	2	Phytoplankton biovolume, Summer	0.400000006	0.34	+	1	1.17647060588235
HELCOM	FIN-009	20kmE490N426	1092260.450837	3	Secchi Depth, Summer	4.199999809	4.1	-	1	0.976190520583902
HELCOM	FIN-009	20kmE490N426	1092260.450837	3	BBI, Summer	0.819999993	0.55	-	1	0.670731713042832
HELCOM	FIN-009	20kmE492N426	189177924.535976	1	Total Nitrogen, Summer	268	315	+	1	0.850793650793651
HELCOM	FIN-009	20kmE492N426	189177924.535976	1	Total Phosphorus, Summer	15.80000019	14	+	1	1.12857144214286
HELCOM	FIN-009	20kmE492N426	189177924.535976	2	Chlorophyll a, Summer	2.799999952	2.1	+	1	1.33333331047619
HELCOM	FIN-009	20kmE492N426	189177924.535976	2	Phytoplankton biovolume, Summer	0.400000006	0.34	+	1	1.17647060588235
HELCOM	FIN-009	20kmE492N426	189177924.535976	3	Secchi Depth, Summer	4.199999809	4.1	-	1	0.976190520583902
HELCOM	FIN-009	20kmE492N426	189177924.535976	3	BBI, Summer	0.819999993	0.55	-	1	0.670731713042832
HELCOM	FIN-009	20kmE492N428	234014425.07184	1	Total Nitrogen, Summer	268	315	+	1	0.850793650793651
HELCOM	FIN-009	20kmE492N428	234014425.07184	1	Total Phosphorus, Summer	15.80000019	14	+	1	1.12857144214286
HELCOM	FIN-009	20kmE492N428	234014425.07184	2	Chlorophyll a, Summer	2.799999952	2.1	+	1	1.33333331047619
HELCOM	FIN-009	20kmE492N428	234014425.07184	2	Phytoplankton biovolume, Summer	0.400000006	0.34	+	1	1.17647060588235
HELCOM	FIN-009	20kmE492N428	234014425.07184	3	Secchi Depth, Summer	4.199999809	4.1	-	1	0.976190520583902
HELCOM	FIN-009	20kmE492N428	234014425.07184	3	BBI, Summer	0.819999993	0.55	-	1	0.670731713042832
HELCOM	FIN-009	20kmE490N430	7609452.938912	1	Total Nitrogen, Summer	268	315	+	1	0.850793650793651
HELCOM	FIN-009	20kmE490N430	7609452.938912	1	Total Phosphorus, Summer	15.80000019	14	+	1	1.12857144214286
HELCOM	FIN-009	20kmE490N430	7609452.938912	2	Chlorophyll a, Summer	2.799999952	2.1	+	1	1.33333331047619
HELCOM	FIN-009	20kmE490N430	7609452.938912	2	Phytoplankton biovolume, Summer	0.400000006	0.34	+	1	1.17647060588235
HELCOM	FIN-009	20kmE490N430	7609452.938912	3	Secchi Depth, Summer	4.199999809	4.1	-	1	0.976190520583902
HELCOM	FIN-009	20kmE490N430	7609452.938912	3	BBI, Summer	0.819999993	0.55	-	1	0.670731713042832
HELCOM	FIN-009	20kmE492N430	164424474.484565	1	Total Nitrogen, Summer	268	315	+	1	0.850793650793651
HELCOM	FIN-009	20kmE492N430	164424474.484565	1	Total Phosphorus, Summer	15.80000019	14	+	1	1.12857144214286
HELCOM	FIN-009	20kmE492N430	164424474.484565	2	Chlorophyll a, Summer	2.799999952	2.1	+	1	1.33333331047619
HELCOM	FIN-009	20kmE492N430	164424474.484565	2	Phytoplankton biovolume, Summer	0.400000006	0.34	+	1	1.17647060588235
HELCOM	FIN-009	20kmE492N430	164424474.484565	3	Secchi Depth, Summer	4.199999809	4.1	-	1	0.976190520583902
HELCOM	FIN-009	20kmE492N430	164424474.484565	3	BBI, Summer	0.819999993	0.55	-	1	0.670731713042832
HELCOM	FIN-009	20kmE490N432	36767160.59567	1	Total Nitrogen, Summer	268	315	+	1	0.850793650793651
HELCOM	FIN-009	20kmE490N432	36767160.59567	1	Total Phosphorus, Summer	15.80000019	14	+	1	1.12857144214286
HELCOM	FIN-009	20kmE490N432	36767160.59567	2	Chlorophyll a, Summer	2.799999952	2.1	+	1	1.33333331047619
HELCOM	FIN-009	20kmE490N432	36767160.59567	2	Phytoplankton biovolume, Summer	0.400000006	0.34	+	1	1.17647060588235
HELCOM	FIN-009	20kmE490N432	36767160.59567	3	Secchi Depth, Summer	4.199999809	4.1	-	1	0.976190520583902
HELCOM	FIN-009	20kmE490N432	36767160.59567	3	BBI, Summer	0.819999993	0.55	-	1	0.670731713042832
HELCOM	FIN-009	20kmE492N432	76250663.947067	1	Total Nitrogen, Summer	268	315	+	1	0.850793650793651
HELCOM	FIN-009	20kmE492N432	76250663.947067	1	Total Phosphorus, Summer	15.80000019	14	+	1	1.12857144214286
HELCOM	FIN-009	20kmE492N432	76250663.947067	2	Chlorophyll a, Summer	2.799999952	2.1	+	1	1.33333331047619
HELCOM	FIN-009	20kmE492N432	76250663.947067	2	Phytoplankton biovolume, Summer	0.400000006	0.34	+	1	1.17647060588235
HELCOM	FIN-009	20kmE492N432	76250663.947067	3	Secchi Depth, Summer	4.199999809	4.1	-	1	0.976190520583902
HELCOM	FIN-009	20kmE492N432	76250663.947067	3	BBI, Summer	0.819999993	0.55	-	1	0.670731713042832
HELCOM	FIN-009	20kmE490N434	127214108.928873	1	Total Nitrogen, Summer	268	315	+	1	0.850793650793651
HELCOM	FIN-009	20kmE490N434	127214108.928873	1	Total Phosphorus, Summer	15.80000019	14	+	1	1.12857144214286
HELCOM	FIN-009	20kmE490N434	127214108.928873	2	Chlorophyll a, Summer	2.799999952	2.1	+	1	1.33333331047619
HELCOM	FIN-009	20kmE490N434	127214108.928873	2	Phytoplankton biovolume, Summer	0.400000006	0.34	+	1	1.17647060588235
HELCOM	FIN-009	20kmE490N434	127214108.928873	3	Secchi Depth, Summer	4.199999809	4.1	-	1	0.976190520583902
HELCOM	FIN-009	20kmE490N434	127214108.928873	3	BBI, Summer	0.819999993	0.55	-	1	0.670731713042832
HELCOM	FIN-009	20kmE492N434	34105622.699723	1	Total Nitrogen, Summer	268	315	+	1	0.850793650793651
HELCOM	FIN-009	20kmE492N434	34105622.699723	1	Total Phosphorus, Summer	15.80000019	14	+	1	1.12857144214286
HELCOM	FIN-009	20kmE492N434	34105622.699723	2	Chlorophyll a, Summer	2.799999952	2.1	+	1	1.33333331047619
HELCOM	FIN-009	20kmE492N434	34105622.699723	2	Phytoplankton biovolume, Summer	0.400000006	0.34	+	1	1.17647060588235
HELCOM	FIN-009	20kmE492N434	34105622.699723	3	Secchi Depth, Summer	4.199999809	4.1	-	1	0.976190520583902
HELCOM	FIN-009	20kmE492N434	34105622.699723	3	BBI, Summer	0.819999993	0.55	-	1	0.670731713042832
HELCOM	FIN-009	20kmE490N436	126109115.598477	1	Total Nitrogen, Summer	268	315	+	1	0.850793650793651
HELCOM	FIN-009	20kmE490N436	126109115.598477	1	Total Phosphorus, Summer	15.80000019	14	+	1	1.12857144214286
HELCOM	FIN-009	20kmE490N436	126109115.598477	2	Chlorophyll a, Summer	2.799999952	2.1	+	1	1.33333331047619
HELCOM	FIN-009	20kmE490N436	126109115.598477	2	Phytoplankton biovolume, Summer	0.400000006	0.34	+	1	1.17647060588235
HELCOM	FIN-009	20kmE490N436	126109115.598477	3	Secchi Depth, Summer	4.199999809	4.1	-	1	0.976190520583902
HELCOM	FIN-009	20kmE490N436	126109115.598477	3	BBI, Summer	0.819999993	0.55	-	1	0.670731713042832
HELCOM	LAT-001	20kmE498N378	50757057.114619	1	Dissolved Inorganic Nitrogen, Winter	21.89999962	8	+	1	2.7374999525
HELCOM	LAT-001	20kmE498N378	50757057.114619	1	Dissolved Inorganic Phosphorus, Winter	0.879999995	0.6	+	1	1.46666665833333
HELCOM	LAT-001	20kmE498N378	50757057.114619	2	Chlorophyll a, Summer	3.849999905	1.8	+	1	2.13888883611111
HELCOM	LAT-001	20kmE498N378	50757057.114619	2	Phytoplankton biovolume, Summer	401	320	+	1	1.253125
HELCOM	LAT-001	20kmE498N378	50757057.114619	3	Secchi Depth, Summer	3.799999952	4.5	-	1	1.18421054127424
HELCOM	LAT-001	20kmE498N378	50757057.114619	3	Phytobenthos Ecological Quality Index, Summer	14.80000019	15	-	1	1.01351350050219
HELCOM	LAT-001	20kmE498N378	50757057.114619	3	Furcellaria lumbricalis depth distribution, Summer	0.879999995	0.6	-	1	0.681818185692149
HELCOM	LAT-001	20kmE498N380	584710.486646	1	Dissolved Inorganic Nitrogen, Winter	21.89999962	8	+	1	2.7374999525
HELCOM	LAT-001	20kmE498N380	584710.486646	1	Dissolved Inorganic Phosphorus, Winter	0.879999995	0.6	+	1	1.46666665833333
HELCOM	LAT-001	20kmE498N380	584710.486646	2	Chlorophyll a, Summer	3.849999905	1.8	+	1	2.13888883611111
HELCOM	LAT-001	20kmE498N380	584710.486646	2	Phytoplankton biovolume, Summer	401	320	+	1	1.253125
HELCOM	LAT-001	20kmE498N380	584710.486646	3	Secchi Depth, Summer	3.799999952	4.5	-	1	1.18421054127424
HELCOM	LAT-001	20kmE498N380	584710.486646	3	Phytobenthos Ecological Quality Index, Summer	14.80000019	15	-	1	1.01351350050219
HELCOM	LAT-001	20kmE498N380	584710.486646	3	Furcellaria lumbricalis depth distribution, Summer	0.879999995	0.6	-	1	0.681818185692149
HELCOM	LAT-002	20kmE498N378	169139.184649	1	Dissolved Inorganic Nitrogen, Winter	14.89999962	8	+	1	1.8624999525
HELCOM	LAT-002	20kmE498N378	169139.184649	1	Dissolved Inorganic Phosphorus, Winter	0.819999993	0.6	+	1	1.366666655
HELCOM	LAT-002	20kmE498N378	169139.184649	2	Chlorophyll a, Summer	3.849999905	1.8	+	1	2.13888883611111
HELCOM	LAT-002	20kmE498N378	169139.184649	2	Phytoplankton biovolume, Summer	124	320	+	1	0.3875
HELCOM	LAT-002	20kmE498N378	169139.184649	3	Secchi Depth, Summer	4.5	4.5	-	1	1
HELCOM	LAT-002	20kmE498N380	38510113.258266	1	Dissolved Inorganic Nitrogen, Winter	14.89999962	8	+	1	1.8624999525
HELCOM	LAT-002	20kmE498N380	38510113.258266	1	Dissolved Inorganic Phosphorus, Winter	0.819999993	0.6	+	1	1.366666655
HELCOM	LAT-002	20kmE498N380	38510113.258266	2	Chlorophyll a, Summer	3.849999905	1.8	+	1	2.13888883611111
HELCOM	LAT-002	20kmE498N380	38510113.258266	2	Phytoplankton biovolume, Summer	124	320	+	1	0.3875
HELCOM	LAT-002	20kmE498N380	38510113.258266	3	Secchi Depth, Summer	4.5	4.5	-	1	1
HELCOM	LAT-002	20kmE500N380	50820727.583774	1	Dissolved Inorganic Nitrogen, Winter	14.89999962	8	+	1	1.8624999525
HELCOM	LAT-002	20kmE500N380	50820727.583774	1	Dissolved Inorganic Phosphorus, Winter	0.819999993	0.6	+	1	1.366666655
HELCOM	LAT-002	20kmE500N380	50820727.583774	2	Chlorophyll a, Summer	3.849999905	1.8	+	1	2.13888883611111
HELCOM	LAT-002	20kmE500N380	50820727.583774	2	Phytoplankton biovolume, Summer	124	320	+	1	0.3875
HELCOM	LAT-002	20kmE500N380	50820727.583774	3	Secchi Depth, Summer	4.5	4.5	-	1	1
HELCOM	LAT-002	20kmE500N382	61034517.026493	1	Dissolved Inorganic Nitrogen, Winter	14.89999962	8	+	1	1.8624999525
HELCOM	LAT-002	20kmE500N382	61034517.026493	1	Dissolved Inorganic Phosphorus, Winter	0.819999993	0.6	+	1	1.366666655
HELCOM	LAT-002	20kmE500N382	61034517.026493	2	Chlorophyll a, Summer	3.849999905	1.8	+	1	2.13888883611111
HELCOM	LAT-002	20kmE500N382	61034517.026493	2	Phytoplankton biovolume, Summer	124	320	+	1	0.3875
HELCOM	LAT-002	20kmE500N382	61034517.026493	3	Secchi Depth, Summer	4.5	4.5	-	1	1
HELCOM	LAT-002	20kmE500N384	55169283.271258	1	Dissolved Inorganic Nitrogen, Winter	14.89999962	8	+	1	1.8624999525
HELCOM	LAT-002	20kmE500N384	55169283.271258	1	Dissolved Inorganic Phosphorus, Winter	0.819999993	0.6	+	1	1.366666655
HELCOM	LAT-002	20kmE500N384	55169283.271258	2	Chlorophyll a, Summer	3.849999905	1.8	+	1	2.13888883611111
HELCOM	LAT-002	20kmE500N384	55169283.271258	2	Phytoplankton biovolume, Summer	124	320	+	1	0.3875
HELCOM	LAT-002	20kmE500N384	55169283.271258	3	Secchi Depth, Summer	4.5	4.5	-	1	1
HELCOM	LAT-002	20kmE500N386	74210171.669831	1	Dissolved Inorganic Nitrogen, Winter	14.89999962	8	+	1	1.8624999525
HELCOM	LAT-002	20kmE500N386	74210171.669831	1	Dissolved Inorganic Phosphorus, Winter	0.819999993	0.6	+	1	1.366666655
HELCOM	LAT-002	20kmE500N386	74210171.669831	2	Chlorophyll a, Summer	3.849999905	1.8	+	1	2.13888883611111
HELCOM	LAT-002	20kmE500N386	74210171.669831	2	Phytoplankton biovolume, Summer	124	320	+	1	0.3875
HELCOM	LAT-002	20kmE500N386	74210171.669831	3	Secchi Depth, Summer	4.5	4.5	-	1	1
HELCOM	LAT-002	20kmE500N388	30499647.022984	1	Dissolved Inorganic Nitrogen, Winter	14.89999962	8	+	1	1.8624999525
HELCOM	LAT-002	20kmE500N388	30499647.022984	1	Dissolved Inorganic Phosphorus, Winter	0.819999993	0.6	+	1	1.366666655
HELCOM	LAT-002	20kmE500N388	30499647.022984	2	Chlorophyll a, Summer	3.849999905	1.8	+	1	2.13888883611111
HELCOM	LAT-002	20kmE500N388	30499647.022984	2	Phytoplankton biovolume, Summer	124	320	+	1	0.3875
HELCOM	LAT-002	20kmE500N388	30499647.022984	3	Secchi Depth, Summer	4.5	4.5	-	1	1
HELCOM	LAT-002	20kmE502N388	85542502.547836	1	Dissolved Inorganic Nitrogen, Winter	14.89999962	8	+	1	1.8624999525
HELCOM	LAT-002	20kmE502N388	85542502.547836	1	Dissolved Inorganic Phosphorus, Winter	0.819999993	0.6	+	1	1.366666655
HELCOM	LAT-002	20kmE502N388	85542502.547836	2	Chlorophyll a, Summer	3.849999905	1.8	+	1	2.13888883611111
HELCOM	LAT-002	20kmE502N388	85542502.547836	2	Phytoplankton biovolume, Summer	124	320	+	1	0.3875
HELCOM	LAT-002	20kmE502N388	85542502.547836	3	Secchi Depth, Summer	4.5	4.5	-	1	1
HELCOM	LAT-002	20kmE504N388	6413883.623774	1	Dissolved Inorganic Nitrogen, Winter	14.89999962	8	+	1	1.8624999525
HELCOM	LAT-002	20kmE504N388	6413883.623774	1	Dissolved Inorganic Phosphorus, Winter	0.819999993	0.6	+	1	1.366666655
HELCOM	LAT-002	20kmE504N388	6413883.623774	2	Chlorophyll a, Summer	3.849999905	1.8	+	1	2.13888883611111
